tourney_id,tourney_name,tourney_location,surface,draw_size,tourney_level,tourney_date,latitude,longitude
2006-D031,Davis Cup G1 R1: KOR vs IND,Davis Cup G1 R1: KOR vs IND,Hard,4,D,20060210,,
2006-D040,Davis Cup G1 R1: LUX vs POR,Davis Cup G1 R1: LUX vs POR,Hard,4,D,20060210,,
2006-D024,Davis Cup G1 R1: PER vs BRA,Davis Cup G1 R1: PER vs BRA,Clay,4,D,20060210,,
2006-D032,Davis Cup G1 R1: TPE vs PAK,Davis Cup G1 R1: TPE vs PAK,Hard,4,D,20060210,,
2006-D034,Davis Cup G1 R1: UZB vs THA,Davis Cup G1 R1: UZB vs THA,Hard,4,D,20060210,,
2006-D025,Davis Cup G1 R1: VEN vs MEX,Davis Cup G1 R1: VEN vs MEX,Hard,4,D,20060210,,
2006-D051,Davis Cup G2 R1: AHO vs GUA,Davis Cup G2 R1: AHO vs GUA,Hard,4,D,20060210,,
2006-D049,Davis Cup G2 R1: BOL vs PAR,Davis Cup G2 R1: BOL vs PAR,Clay,4,D,20060210,,
2006-D050,Davis Cup G2 R1: COL vs URU,Davis Cup G2 R1: COL vs URU,Clay,4,D,20060210,,
2006-D052,Davis Cup G2 R1: DOM vs JAM,Davis Cup G2 R1: DOM vs JAM,Clay,4,D,20060210,,
2006-D060,Davis Cup G2 R1: HKG vs POC,Davis Cup G2 R1: HKG vs POC,Hard,4,D,20060210,,
2006-D061,Davis Cup G2 R1: INA vs MAS,Davis Cup G2 R1: INA vs MAS,Hard,4,D,20060210,,
2006-D059,Davis Cup G2 R1: KUW vs KAZ,Davis Cup G2 R1: KUW vs KAZ,Hard,4,D,20060210,,
2006-D058,Davis Cup G2 R1: NZL vs LIB,Davis Cup G2 R1: NZL vs LIB,Hard,4,D,20060210,,
2006-D002,Davis Cup WG R1: ARG vs SWE,Davis Cup WG R1: ARG vs SWE,Clay,4,D,20060210,,
2006-D001,Davis Cup WG R1: AUT vs CRO,Davis Cup WG R1: AUT vs CRO,Clay,4,D,20060210,,
2006-D003,Davis Cup WG R1: BLR vs ESP,Davis Cup WG R1: BLR vs ESP,Carpet,4,D,20060210,,
2006-D008,Davis Cup WG R1: CHI vs SVK,Davis Cup WG R1: CHI vs SVK,Clay,4,D,20060210,,
2006-D005,Davis Cup WG R1: GER vs FRA,Davis Cup WG R1: GER vs FRA,Hard,4,D,20060210,,
2006-D006,Davis Cup WG R1: NED vs RUS,Davis Cup WG R1: NED vs RUS,Carpet,4,D,20060210,,
2006-D004,Davis Cup WG R1: SUI vs AUS,Davis Cup WG R1: SUI vs AUS,Clay,4,D,20060210,,
2006-D007,Davis Cup WG R1: USA vs ROU,Davis Cup WG R1: USA vs ROU,Hard,4,D,20060210,,
2006-D037,Davis Cup G1 PO: IND vs PAK,Davis Cup G1 PO: IND vs PAK,Grass,4,D,20060407,,
2006-D038,Davis Cup G1 PO: UZB vs CHN,Davis Cup G1 PO: UZB vs CHN,Clay,4,D,20060407,,
2006-D026,Davis Cup G1 R2: ECU vs BRA,Davis Cup G1 R2: ECU vs BRA,Clay,4,D,20060407,,
2006-D044,Davis Cup G1 R2: GBR vs SCG,Davis Cup G1 R2: GBR vs SCG,Carpet,4,D,20060407,,
2006-D043,Davis Cup G1 R2: ITA vs LUX,Davis Cup G1 R2: ITA vs LUX,Clay,4,D,20060407,,
2006-D042,Davis Cup G1 R2: MAR vs CZE,Davis Cup G1 R2: MAR vs CZE,Clay,4,D,20060407,,
2006-D027,Davis Cup G1 R2: MEX vs CAN,Davis Cup G1 R2: MEX vs CAN,Clay,4,D,20060407,,
2006-D036,Davis Cup G1 R2: THA vs JPN,Davis Cup G1 R2: THA vs JPN,Hard,4,D,20060407,,
2006-D035,Davis Cup G1 R2: TPE vs KOR,Davis Cup G1 R2: TPE vs KOR,Hard,4,D,20060407,,
2006-D045,Davis Cup G1 R2: UKR vs BEL,Davis Cup G1 R2: UKR vs BEL,Carpet,4,D,20060407,,
2006-D057,Davis Cup G2 PO: JAM vs GUA,Davis Cup G2 PO: JAM vs GUA,Hard,4,D,20060407,,
2006-D065,Davis Cup G2 PO: LIB vs KUW,Davis Cup G2 PO: LIB vs KUW,Clay,4,D,20060407,,
2006-D066,Davis Cup G2 PO: POC vs MAS,Davis Cup G2 PO: POC vs MAS,Hard,4,D,20060407,,
2006-D056,Davis Cup G2 PO: URU vs BOL,Davis Cup G2 PO: URU vs BOL,Clay,4,D,20060407,,
2006-D070,Davis Cup G2 R1: ALG vs SLO,Davis Cup G2 R1: ALG vs SLO,Clay,4,D,20060407,,
2006-D072,Davis Cup G2 R1: BUL vs CYP,Davis Cup G2 R1: BUL vs CYP,Clay,4,D,20060407,,
2006-D069,Davis Cup G2 R1: FIN vs IRL,Davis Cup G2 R1: FIN vs IRL,Hard,4,D,20060407,,
2006-D074,Davis Cup G2 R1: GEO vs RSA,Davis Cup G2 R1: GEO vs RSA,Carpet,4,D,20060407,,
2006-D068,Davis Cup G2 R1: GRE vs MKD,Davis Cup G2 R1: GRE vs MKD,Clay,4,D,20060407,,
2006-D071,Davis Cup G2 R1: HUN vs EGY,Davis Cup G2 R1: HUN vs EGY,Hard,4,D,20060407,,
2006-D073,Davis Cup G2 R1: POL vs LAT,Davis Cup G2 R1: POL vs LAT,Carpet,4,D,20060407,,
2006-D067,Davis Cup G2 R1: ZIM vs NOR,Davis Cup G2 R1: ZIM vs NOR,Hard,4,D,20060407,,
2006-D054,Davis Cup G2 R2: AHO vs DOM,Davis Cup G2 R2: AHO vs DOM,Hard,4,D,20060407,,
2006-D053,Davis Cup G2 R2: COL vs PAR,Davis Cup G2 R2: COL vs PAR,Clay,4,D,20060407,,
2006-D063,Davis Cup G2 R2: INA vs HKG,Davis Cup G2 R2: INA vs HKG,Hard,4,D,20060407,,
2006-D062,Davis Cup G2 R2: KAZ vs NZL,Davis Cup G2 R2: KAZ vs NZL,Hard,4,D,20060407,,
2006-D010,Davis Cup WG QF: AUS vs BLR,Davis Cup WG QF: AUS vs BLR,Hard,4,D,20060407,,
2006-D009,Davis Cup WG QF: CRO vs ARG,Davis Cup WG QF: CRO vs ARG,Carpet,4,D,20060407,,
2006-D011,Davis Cup WG QF: FRA vs RUS,Davis Cup WG QF: FRA vs RUS,Carpet,4,D,20060407,,
2006-D012,Davis Cup WG QF: USA vs CHI,Davis Cup WG QF: USA vs CHI,Grass,4,D,20060407,,
2006-D029,Davis Cup G1 PO: CAN vs VEN,Davis Cup G1 PO: CAN vs VEN,Hard,4,D,20060721,,
2006-D046,Davis Cup G1 PO: GBR vs ISR,Davis Cup G1 PO: GBR vs ISR,Grass,4,D,20060721,,
2006-D028,Davis Cup G1 PO: PER vs ECU,Davis Cup G1 PO: PER vs ECU,Clay,4,D,20060721,,
2006-D083,Davis Cup G2 PO: EGY vs CYP,Davis Cup G2 PO: EGY vs CYP,Clay,4,D,20060721,,
2006-D081,Davis Cup G2 PO: GRE vs ZIM,Davis Cup G2 PO: GRE vs ZIM,Clay,4,D,20060721,,
2006-D082,Davis Cup G2 PO: IRL vs SLO,Davis Cup G2 PO: IRL vs SLO,Grass,4,D,20060721,,
2006-D084,Davis Cup G2 PO: LAT vs RSA,Davis Cup G2 PO: LAT vs RSA,Clay,4,D,20060721,,
2006-D077,Davis Cup G2 R2: BUL vs HUN,Davis Cup G2 R2: BUL vs HUN,Clay,4,D,20060721,,
2006-D076,Davis Cup G2 R2: FIN vs ALG,Davis Cup G2 R2: FIN vs ALG,Clay,4,D,20060721,,
2006-D075,Davis Cup G2 R2: NOR vs MKD,Davis Cup G2 R2: NOR vs MKD,Clay,4,D,20060721,,
2006-D078,Davis Cup G2 R2: POL vs GEO,Davis Cup G2 R2: POL vs GEO,Clay,4,D,20060721,,
2006-D039,Davis Cup G1 PO: CHN vs PAK,Davis Cup G1 PO: CHN vs PAK,Hard,4,D,20060922,,
2006-D047,Davis Cup G1 PO: MAR vs POR,Davis Cup G1 PO: MAR vs POR,Clay,4,D,20060922,,
2006-D048,Davis Cup G1 PO: UKR vs GBR,Davis Cup G1 PO: UKR vs GBR,Clay,4,D,20060922,,
2006-D030,Davis Cup G1 PO: VEN vs ECU,Davis Cup G1 PO: VEN vs ECU,Hard,4,D,20060922,,
2006-D055,Davis Cup G2 F: DOM vs COL,Davis Cup G2 F: DOM vs COL,Hard,4,D,20060922,,
2006-D080,Davis Cup G2 F: HUN vs GEO,Davis Cup G2 F: HUN vs GEO,Clay,4,D,20060922,,
2006-D064,Davis Cup G2 F: KAZ vs INA,Davis Cup G2 F: KAZ vs INA,Hard,4,D,20060922,,
2006-D079,Davis Cup G2 F: MKD vs FIN,Davis Cup G2 F: MKD vs FIN,Clay,4,D,20060922,,
2006-D016,Davis Cup WG PO: AUT vs MEX,Davis Cup WG PO: AUT vs MEX,Clay,4,D,20060922,,
2006-D022,Davis Cup WG PO: BRA vs SWE,Davis Cup WG PO: BRA vs SWE,Clay,4,D,20060922,,
2006-D021,Davis Cup WG PO: ESP vs ITA,Davis Cup WG PO: ESP vs ITA,Clay,4,D,20060922,,
2006-D017,Davis Cup WG PO: GER vs THA,Davis Cup WG PO: GER vs THA,Clay,4,D,20060922,,
2006-D018,Davis Cup WG PO: NED vs CZE,Davis Cup WG PO: NED vs CZE,Carpet,4,D,20060922,,
2006-D019,Davis Cup WG PO: ROU vs KOR,Davis Cup WG PO: ROU vs KOR,Clay,4,D,20060922,,
2006-D023,Davis Cup WG PO: SUI vs SCG,Davis Cup WG PO: SUI vs SCG,Hard,4,D,20060922,,
2006-D020,Davis Cup WG PO: SVK vs BEL,Davis Cup WG PO: SVK vs BEL,Hard,4,D,20060922,,
2006-D013,Davis Cup WG SF: ARG vs AUS,Davis Cup WG SF: ARG vs AUS,Clay,4,D,20060922,,
2006-D014,Davis Cup WG SF: RUS vs USA,Davis Cup WG SF: RUS vs USA,Clay,4,D,20060922,,
2006-D015,Davis Cup WG F: RUS vs ARG,Davis Cup WG F: RUS vs ARG,Carpet,4,D,20061201,,
2007-D025,Davis Cup G1 R1: CAN vs COL,Davis Cup G1 R1: CAN vs COL,Carpet,4,D,20070209,,
2007-D031,Davis Cup G1 R1: CHN vs JPN,Davis Cup G1 R1: CHN vs JPN,Hard,4,D,20070209,,
2007-D040,Davis Cup G1 R1: GEO vs POR,Davis Cup G1 R1: GEO vs POR,Carpet,4,D,20070209,,
2007-D039,Davis Cup G1 R1: ISR vs LUX,Davis Cup G1 R1: ISR vs LUX,Hard,4,D,20070209,,
2007-D033,Davis Cup G1 R1: KOR vs KAZ,Davis Cup G1 R1: KOR vs KAZ,Carpet,4,D,20070209,,
2007-D024,Davis Cup G1 R1: PER vs VEN,Davis Cup G1 R1: PER vs VEN,Clay,4,D,20070209,,
2007-D030,Davis Cup G1 R1: TPE vs THA,Davis Cup G1 R1: TPE vs THA,Carpet,4,D,20070209,,
2007-D032,Davis Cup G1 R1: UZB vs IND,Davis Cup G1 R1: UZB vs IND,Clay,4,D,20070209,,
2007-D050,Davis Cup G2 R1: DOM vs ESA,Davis Cup G2 R1: DOM vs ESA,Hard,4,D,20070209,,
2007-D048,Davis Cup G2 R1: ECU vs AHO,Davis Cup G2 R1: ECU vs AHO,Clay,4,D,20070209,,
2007-D060,Davis Cup G2 R1: HKG vs INA,Davis Cup G2 R1: HKG vs INA,Hard,4,D,20070209,,
2007-D059,Davis Cup G2 R1: KUW vs IRI,Davis Cup G2 R1: KUW vs IRI,Hard,4,D,20070209,,
2007-D058,Davis Cup G2 R1: NZL vs POC,Davis Cup G2 R1: NZL vs POC,Carpet,4,D,20070209,,
2007-D051,Davis Cup G2 R1: PAR vs CUB,Davis Cup G2 R1: PAR vs CUB,Clay,4,D,20070209,,
2007-D057,Davis Cup G2 R1: PHI vs PAK,Davis Cup G2 R1: PHI vs PAK,Hard,4,D,20070209,,
2007-D049,Davis Cup G2 R1: URU vs JAM,Davis Cup G2 R1: URU vs JAM,Clay,4,D,20070209,,
2007-D008,Davis Cup WG R1: AUT vs ARG,Davis Cup WG R1: AUT vs ARG,Carpet,4,D,20070209,,
2007-D004,Davis Cup WG R1: BEL vs AUS,Davis Cup WG R1: BEL vs AUS,Clay,4,D,20070209,,
2007-D007,Davis Cup WG R1: BLR vs SWE,Davis Cup WG R1: BLR vs SWE,Hard,4,D,20070209,,
2007-D001,Davis Cup WG R1: CHI vs RUS,Davis Cup WG R1: CHI vs RUS,Clay,4,D,20070209,,
2007-D005,Davis Cup WG R1: CZE vs USA,Davis Cup WG R1: CZE vs USA,Clay,4,D,20070209,,
2007-D002,Davis Cup WG R1: FRA vs ROU,Davis Cup WG R1: FRA vs ROU,Hard,4,D,20070209,,
2007-D003,Davis Cup WG R1: GER vs CRO,Davis Cup WG R1: GER vs CRO,Hard,4,D,20070209,,
2007-D006,Davis Cup WG R1: SUI vs ESP,Davis Cup WG R1: SUI vs ESP,Carpet,4,D,20070209,,
2007-D037,Davis Cup G1 PO: KAZ vs IND,Davis Cup G1 PO: KAZ vs IND,Hard,4,D,20070406,,
2007-D036,Davis Cup G1 PO: TPE vs CHN,Davis Cup G1 PO: TPE vs CHN,Carpet,4,D,20070406,,
2007-D027,Davis Cup G1 R2: BRA vs CAN,Davis Cup G1 R2: BRA vs CAN,Clay,4,D,20070406,,
2007-D044,Davis Cup G1 R2: GBR vs NED,Davis Cup G1 R2: GBR vs NED,Hard,4,D,20070406,,
2007-D042,Davis Cup G1 R2: ISR vs ITA,Davis Cup G1 R2: ISR vs ITA,Hard,4,D,20070406,,
2007-D034,Davis Cup G1 R2: JPN vs THA,Davis Cup G1 R2: JPN vs THA,Carpet,4,D,20070406,,
2007-D035,Davis Cup G1 R2: KOR vs UZB,Davis Cup G1 R2: KOR vs UZB,Hard,4,D,20070406,,
2007-D041,Davis Cup G1 R2: MKD vs SVK,Davis Cup G1 R2: MKD vs SVK,Clay,4,D,20070406,,
2007-D026,Davis Cup G1 R2: PER vs MEX,Davis Cup G1 R2: PER vs MEX,Clay,4,D,20070406,,
2007-D043,Davis Cup G1 R2: SRB vs GEO,Davis Cup G1 R2: SRB vs GEO,Clay,4,D,20070406,,
2007-D056,Davis Cup G2 PO: ESA vs CUB,Davis Cup G2 PO: ESA vs CUB,Clay,4,D,20070406,,
2007-D065,Davis Cup G2 PO: IRI vs HKG,Davis Cup G2 PO: IRI vs HKG,Clay,4,D,20070406,,
2007-D055,Davis Cup G2 PO: JAM vs AHO,Davis Cup G2 PO: JAM vs AHO,Hard,4,D,20070406,,
2007-D064,Davis Cup G2 PO: POC vs PAK,Davis Cup G2 PO: POC vs PAK,Hard,4,D,20070406,,
2007-D072,Davis Cup G2 R1: ALG vs MON,Davis Cup G2 R1: ALG vs MON,Clay,4,D,20070406,,
2007-D071,Davis Cup G2 R1: CYP vs FIN,Davis Cup G2 R1: CYP vs FIN,Clay,4,D,20070406,,
2007-D067,Davis Cup G2 R1: EST vs SLO,Davis Cup G2 R1: EST vs SLO,Carpet,4,D,20070406,,
2007-D068,Davis Cup G2 R1: GRE vs UKR,Davis Cup G2 R1: GRE vs UKR,Clay,4,D,20070406,,
2007-D070,Davis Cup G2 R1: LAT vs BUL,Davis Cup G2 R1: LAT vs BUL,Carpet,4,D,20070406,,
2007-D066,Davis Cup G2 R1: MAR vs DEN,Davis Cup G2 R1: MAR vs DEN,Clay,4,D,20070406,,
2007-D069,Davis Cup G2 R1: NGR vs POL,Davis Cup G2 R1: NGR vs POL,Hard,4,D,20070406,,
2007-D073,Davis Cup G2 R1: NOR vs HUN,Davis Cup G2 R1: NOR vs HUN,Hard,4,D,20070406,,
2007-D062,Davis Cup G2 R2: KUW vs INA,Davis Cup G2 R2: KUW vs INA,Hard,4,D,20070406,,
2007-D061,Davis Cup G2 R2: NZL vs PHI,Davis Cup G2 R2: NZL vs PHI,Carpet,4,D,20070406,,
2007-D053,Davis Cup G2 R2: PAR vs DOM,Davis Cup G2 R2: PAR vs DOM,Clay,4,D,20070406,,
2007-D052,Davis Cup G2 R2: URU vs ECU,Davis Cup G2 R2: URU vs ECU,Clay,4,D,20070406,,
2007-D018,Davis Cup WG QF: BEL vs GER,Davis Cup WG QF: BEL vs GER,Clay,4,D,20070406,,
2007-D017,Davis Cup WG QF: RUS vs FRA,Davis Cup WG QF: RUS vs FRA,Clay,4,D,20070406,,
2007-D020,Davis Cup WG QF: SWE vs ARG,Davis Cup WG QF: SWE vs ARG,Carpet,4,D,20070406,,
2007-D019,Davis Cup WG QF: USA vs ESP,Davis Cup WG QF: USA vs ESP,Hard,4,D,20070406,,
2007-D045,Davis Cup G1 PO: ITA vs LUX,Davis Cup G1 PO: ITA vs LUX,Hard,4,D,20070720,,
2007-D028,Davis Cup G1 PO: MEX vs VEN,Davis Cup G1 PO: MEX vs VEN,Hard,4,D,20070720,,
2007-D082,Davis Cup G2 PO: CYP vs BUL,Davis Cup G2 PO: CYP vs BUL,Clay,4,D,20070720,,
2007-D080,Davis Cup G2 PO: DEN vs EST,Davis Cup G2 PO: DEN vs EST,Hard,4,D,20070720,,
2007-D081,Davis Cup G2 PO: NGR vs UKR,Davis Cup G2 PO: NGR vs UKR,Hard,4,D,20070720,,
2007-D083,Davis Cup G2 PO: NOR vs ALG,Davis Cup G2 PO: NOR vs ALG,Hard,4,D,20070720,,
2007-D076,Davis Cup G2 R2: FIN vs LAT,Davis Cup G2 R2: FIN vs LAT,Clay,4,D,20070720,,
2007-D075,Davis Cup G2 R2: GRE vs POL,Davis Cup G2 R2: GRE vs POL,Clay,4,D,20070720,,
2007-D077,Davis Cup G2 R2: HUN vs MON,Davis Cup G2 R2: HUN vs MON,Clay,4,D,20070720,,
2007-D074,Davis Cup G2 R2: SLO vs MAR,Davis Cup G2 R2: SLO vs MAR,Hard,4,D,20070720,,
2007-D012,Davis Cup WG PO: ISR vs CHI,Davis Cup WG PO: ISR vs CHI,Hard,4,D,20070920,,
2007-D038,Davis Cup G1 PO: KAZ vs CHN,Davis Cup G1 PO: KAZ vs CHN,Hard,4,D,20070921,,
2007-D046,Davis Cup G1 PO: MKD vs LUX,Davis Cup G1 PO: MKD vs LUX,Hard,4,D,20070921,,
2007-D047,Davis Cup G1 PO: NED vs POR,Davis Cup G1 PO: NED vs POR,Hard,4,D,20070921,,
2007-D029,Davis Cup G1 PO: VEN vs COL,Davis Cup G1 PO: VEN vs COL,Hard,4,D,20070921,,
2007-D063,Davis Cup G2 F: KUW vs PHI,Davis Cup G2 F: KUW vs PHI,Hard,4,D,20070921,,
2007-D079,Davis Cup G2 F: LAT vs MON,Davis Cup G2 F: LAT vs MON,Carpet,4,D,20070921,,
2007-D054,Davis Cup G2 F: PAR vs URU,Davis Cup G2 F: PAR vs URU,Clay,4,D,20070921,,
2007-D078,Davis Cup G2 F: POL vs MAR,Davis Cup G2 F: POL vs MAR,Carpet,4,D,20070921,,
2007-D010,Davis Cup WG PO: AUT vs BRA,Davis Cup WG PO: AUT vs BRA,Carpet,4,D,20070921,,
2007-D014,Davis Cup WG PO: CZE vs SUI,Davis Cup WG PO: CZE vs SUI,Carpet,4,D,20070921,,
2007-D013,Davis Cup WG PO: GBR vs CRO,Davis Cup WG PO: GBR vs CRO,Grass,4,D,20070921,,
2007-D015,Davis Cup WG PO: JPN vs ROU,Davis Cup WG PO: JPN vs ROU,Carpet,4,D,20070921,,
2007-D011,Davis Cup WG PO: PER vs BLR,Davis Cup WG PO: PER vs BLR,Clay,4,D,20070921,,
2007-D009,Davis Cup WG PO: SRB vs AUS,Davis Cup WG PO: SRB vs AUS,Clay,4,D,20070921,,
2007-D016,Davis Cup WG PO: SVK vs KOR,Davis Cup WG PO: SVK vs KOR,Clay,4,D,20070921,,
2007-D021,Davis Cup WG SF: RUS vs GER,Davis Cup WG SF: RUS vs GER,Clay,4,D,20070921,,
2007-D022,Davis Cup WG SF: SWE vs USA,Davis Cup WG SF: SWE vs USA,Carpet,4,D,20070921,,
2007-D023,Davis Cup WG F: USA vs RUS,Davis Cup WG F: USA vs RUS,Hard,4,D,20071130,,
2008-D005,Davis Cup G1 R1: CAN vs MEX,Davis Cup G1 R1: CAN vs MEX,Carpet,4,D,20080208,,
2008-D003,Davis Cup G1 R1: IND vs UZB,Davis Cup G1 R1: IND vs UZB,Grass,4,D,20080208,,
2008-D002,Davis Cup G1 R1: KAZ vs THA,Davis Cup G1 R1: KAZ vs THA,Hard,4,D,20080208,,
2008-D007,Davis Cup G1 R1: MKD vs LAT,Davis Cup G1 R1: MKD vs LAT,Clay,4,D,20080208,,
2008-D004,Davis Cup G1 R1: PHI vs JPN,Davis Cup G1 R1: PHI vs JPN,Hard,4,D,20080208,,
2008-D008,Davis Cup G1 R1: SUI vs POL,Davis Cup G1 R1: SUI vs POL,Hard,4,D,20080208,,
2008-D001,Davis Cup G1 R1: TPE vs AUS,Davis Cup G1 R1: TPE vs AUS,Hard,4,D,20080208,,
2008-D006,Davis Cup G1 R1: URU vs COL,Davis Cup G1 R1: URU vs COL,Clay,4,D,20080208,,
2008-D013,Davis Cup G2 R1: AHO vs ECU,Davis Cup G2 R1: AHO vs ECU,Hard,4,D,20080208,,
2008-D015,Davis Cup G2 R1: BAH vs VEN,Davis Cup G2 R1: BAH vs VEN,Hard,4,D,20080208,,
2008-D014,Davis Cup G2 R1: BOL vs DOM,Davis Cup G2 R1: BOL vs DOM,Clay,4,D,20080208,,
2008-D009,Davis Cup G2 R1: CHN vs LIB,Davis Cup G2 R1: CHN vs LIB,Hard,4,D,20080208,,
2008-D010,Davis Cup G2 R1: INA vs HKG,Davis Cup G2 R1: INA vs HKG,Hard,4,D,20080208,,
2008-D012,Davis Cup G2 R1: KUW vs POC,Davis Cup G2 R1: KUW vs POC,Hard,4,D,20080208,,
2008-D011,Davis Cup G2 R1: OMA vs NZL,Davis Cup G2 R1: OMA vs NZL,Hard,4,D,20080208,,
2008-D016,Davis Cup G2 R1: PAR vs ESA,Davis Cup G2 R1: PAR vs ESA,Clay,4,D,20080208,,
2008-D027,Davis Cup WG R1: ARG vs GBR,Davis Cup WG R1: ARG vs GBR,Clay,4,D,20080208,,
2008-D032,Davis Cup WG R1: AUT vs USA,Davis Cup WG R1: AUT vs USA,Clay,4,D,20080208,,
2008-D026,Davis Cup WG R1: CZE vs BEL,Davis Cup WG R1: CZE vs BEL,Carpet,4,D,20080208,,
2008-D029,Davis Cup WG R1: GER vs KOR,Davis Cup WG R1: GER vs KOR,Clay,4,D,20080208,,
2008-D028,Davis Cup WG R1: ISR vs SWE,Davis Cup WG R1: ISR vs SWE,Hard,4,D,20080208,,
2008-D030,Davis Cup WG R1: PER vs ESP,Davis Cup WG R1: PER vs ESP,Clay,4,D,20080208,,
2008-D031,Davis Cup WG R1: ROU vs FRA,Davis Cup WG R1: ROU vs FRA,Hard,4,D,20080208,,
2008-D025,Davis Cup WG R1: RUS vs SRB,Davis Cup WG R1: RUS vs SRB,Hard,4,D,20080208,,
2008-D064,Davis Cup G1 PO: KAZ vs TPE,Davis Cup G1 PO: KAZ vs TPE,Hard,4,D,20080411,,
2008-D065,Davis Cup G1 PO: PHI vs UZB,Davis Cup G1 PO: PHI vs UZB,Clay,4,D,20080411,,
2008-D047,Davis Cup G1 R2: AUS vs THA,Davis Cup G1 R2: AUS vs THA,Hard,4,D,20080411,,
2008-D035,Davis Cup G1 R2: BLR vs SUI,Davis Cup G1 R2: BLR vs SUI,Carpet,4,D,20080411,,
2008-D045,Davis Cup G1 R2: BRA vs COL,Davis Cup G1 R2: BRA vs COL,Clay,4,D,20080411,,
2008-D044,Davis Cup G1 R2: CHI vs CAN,Davis Cup G1 R2: CHI vs CAN,Clay,4,D,20080411,,
2008-D033,Davis Cup G1 R2: CRO vs ITA,Davis Cup G1 R2: CRO vs ITA,Hard,4,D,20080411,,
2008-D048,Davis Cup G1 R2: IND vs JPN,Davis Cup G1 R2: IND vs JPN,Grass,4,D,20080411,,
2008-D034,Davis Cup G1 R2: MKD vs NED,Davis Cup G1 R2: MKD vs NED,Clay,4,D,20080411,,
2008-D036,Davis Cup G1 R2: SVK vs GEO,Davis Cup G1 R2: SVK vs GEO,Clay,4,D,20080411,,
2008-D073,Davis Cup G2 PO: AHO vs BOL,Davis Cup G2 PO: AHO vs BOL,Hard,4,D,20080411,,
2008-D071,Davis Cup G2 PO: HKG vs LIB,Davis Cup G2 PO: HKG vs LIB,Hard,4,D,20080411,,
2008-D072,Davis Cup G2 PO: OMA vs POC,Davis Cup G2 PO: OMA vs POC,Hard,4,D,20080411,,
2008-D074,Davis Cup G2 PO: VEN vs ESA,Davis Cup G2 PO: VEN vs ESA,Hard,4,D,20080411,,
2008-D019,Davis Cup G2 R1: ALG vs HUN,Davis Cup G2 R1: ALG vs HUN,Clay,4,D,20080411,,
2008-D023,Davis Cup G2 R1: CYP vs SLO,Davis Cup G2 R1: CYP vs SLO,Hard,4,D,20080411,,
2008-D018,Davis Cup G2 R1: FIN vs RSA,Davis Cup G2 R1: FIN vs RSA,Hard,4,D,20080411,,
2008-D022,Davis Cup G2 R1: IRL vs MAR,Davis Cup G2 R1: IRL vs MAR,Carpet,4,D,20080411,,
2008-D017,Davis Cup G2 R1: LUX vs DEN,Davis Cup G2 R1: LUX vs DEN,Hard,4,D,20080411,,
2008-D020,Davis Cup G2 R1: MON vs GRE,Davis Cup G2 R1: MON vs GRE,Clay,4,D,20080411,,
2008-D024,Davis Cup G2 R1: POR vs TUN,Davis Cup G2 R1: POR vs TUN,Clay,4,D,20080411,,
2008-D021,Davis Cup G2 R1: UKR vs EGY,Davis Cup G2 R1: UKR vs EGY,Hard,4,D,20080411,,
2008-D053,Davis Cup G2 R2: BAH vs PAR,Davis Cup G2 R2: BAH vs PAR,Hard,4,D,20080411,,
2008-D052,Davis Cup G2 R2: ECU vs DOM,Davis Cup G2 R2: ECU vs DOM,Clay,4,D,20080411,,
2008-D055,Davis Cup G2 R2: INA vs CHN,Davis Cup G2 R2: INA vs CHN,Hard,4,D,20080411,,
2008-D056,Davis Cup G2 R2: KUW vs NZL,Davis Cup G2 R2: KUW vs NZL,Hard,4,D,20080411,,
2008-D038,Davis Cup WG QF: ARG vs SWE,Davis Cup WG QF: ARG vs SWE,Clay,4,D,20080411,,
2008-D039,Davis Cup WG QF: GER vs ESP,Davis Cup WG QF: GER vs ESP,Hard,4,D,20080411,,
2008-D037,Davis Cup WG QF: RUS vs CZE,Davis Cup WG QF: RUS vs CZE,Clay,4,D,20080411,,
2008-D040,Davis Cup WG QF: USA vs FRA,Davis Cup WG QF: USA vs FRA,Hard,4,D,20080411,,
2008-D049,Davis Cup G1 PO: BLR vs POL,Davis Cup G1 PO: BLR vs POL,Hard,4,D,20080718,,
2008-D069,Davis Cup G2 PO: EGY vs MAR,Davis Cup G2 PO: EGY vs MAR,Clay,4,D,20080718,,
2008-D067,Davis Cup G2 PO: FIN vs LUX,Davis Cup G2 PO: FIN vs LUX,Clay,4,D,20080718,,
2008-D068,Davis Cup G2 PO: GRE vs HUN,Davis Cup G2 PO: GRE vs HUN,Clay,4,D,20080718,,
2008-D070,Davis Cup G2 PO: TUN vs SLO,Davis Cup G2 PO: TUN vs SLO,Clay,4,D,20080718,,
2008-D060,Davis Cup G2 R2: IRL vs UKR,Davis Cup G2 R2: IRL vs UKR,Grass,4,D,20080718,,
2008-D059,Davis Cup G2 R2: MON vs ALG,Davis Cup G2 R2: MON vs ALG,Clay,4,D,20080718,,
2008-D061,Davis Cup G2 R2: POR vs CYP,Davis Cup G2 R2: POR vs CYP,Clay,4,D,20080718,,
2008-D058,Davis Cup G2 R2: RSA vs DEN,Davis Cup G2 R2: RSA vs DEN,Hard,4,D,20080718,,
2008-D051,Davis Cup G1 PO: BLR vs GEO,Davis Cup G1 PO: BLR vs GEO,Hard,4,D,20080919,,
